ÐòºÅ,Ãû  ³Æ,¿ÉÊ³²¿·Ö,ÄÜÁ¿,Ë®·Ö,µ°°×ÖÊ,Ö¬·¾,ÉÅÊ³ÏËÎ¬,Ì¼Ë®»¯Îï,Î¬ÉúËØA,Î¬ÉúËØB1,Î¬ÉúËØB2,ÑÌËá,Î¬ÉúËØE,ÄÆ,¸Æ,Ìú,Àà±ð,Î¬ÉúËØC,µ¨¹Ì´¼
1057,Äàöú,60,96,76.59999847,17.89999962,2,0,1.700000048,14,0.100000001,0.330000013,6.199999809,0.790000021,74.80000305,299,2.900000095,61,0,136
1058,öÒ(Æ¬¿ÚÓã£¬±ÈÄ¿Óã),68,105,75.90000153,20.79999924,3.200000048,0,0,0,0.109999999,0,4.5,0.5,66.69999695,55,1,61,0,0
1059,ÇàÓã(ÇàÆ¤Óã£¬ÇàÁÛÓã£¬Çà»ì),63,116,73.90000153,20.10000038,4.199999809,0,0.200000003,42,0.029999999,0.07,2.900000095,0.810000002,47.40000153,31,0.899999976,61,0,108
1060,öèÓã(Çàöè£¬°×°ß½Çöè),56,110,75.09999847,22.20000076,3.200000048,0,0,21,0.01,0.050000001,3.099999905,0.579999983,102.1999969,41,0.899999976,61,0,70
1061,Éà÷£(»¨ÎÆÉàÍ·£¬ÉàÍ·Óã),68,83,79.80000305,17.70000076,1.399999976,0,0.100000001,6,0.029999999,0.050000001,2.099999905,0.639999986,138.8000031,57,1.5,61,0,82
1062,Éßöö(É³¶¡Óã£¬É³öö),67,88,78,19.79999924,1.100000024,0,0,0,0.01,0.029999999,2,0.25999999,91.5,184,1.399999976,61,0,86
1063,Éßöö(É³ËóÓã),72,122,73.5,20.79999924,4.199999809,0,0.400000006,0,0.039999999,0.050000001,2,0.910000026,118.4000015,117,0.300000012,61,0,86
1064,öØÓã£¨ÇàöØÓã£¬öØ°ÍÓã£¬Çà×©Óã£©,66,155,69.09999847,19.89999962,7.400000095,0,2.200000048,38,0.079999998,0.119999997,8.800000191,0.550000012,87.69999695,50,1.5,61,0,77
1065,÷ƒ£¨ÂÌ÷¢ÂíÃæ÷ƒ£¬Ãæ°üÓã£©,52,83,78.90000153,18.10000038,0.600000024,0,1.200000048,15,0.02,0.050000001,3,1.029999971,80.5,5.400000095,0.899999976,61,0,45
1066,ÎÚ÷¯£¨ºÚÓã£¬Ê¯°ßÓã£¬ÉúÓã£©,57,85,78.69999695,19.5,1.200000048,0,0,26,0.02,0.140000001,2.5,0.970000029,48.79999924,152,0.699999988,61,0,91
1067,Ð¡»ÆÓã£¨Ð¡»Æ»¨Óã£©,63,99,77.90000153,17.89999962,3,0,0.100000001,0,0.039999999,0.039999999,2.299999952,1.190000057,103,78,0.899999976,61,0,74
1068,÷¨Óã£¨÷¨ÏÁ£¬Ã÷Ì«Óã£©,45,88,77.40000153,20.39999962,0.5,0,0.5,14,0.039999999,0.129999995,2.700000048,0,130.3000031,42,0.5,61,0,114
1069,÷¥Óã£¨·òÓã£©,59,90,81.09999847,20.79999924,0.699999988,0,0,27,0.01,0.109999999,3.599999905,0.790000021,130,22,0.600000024,61,0,48
1070,ÒøÓã£¨ÃæÌõÓã£©,100,119,76.19999695,17.20000076,5.599999905,0,0,0,0.029999999,0.050000001,0.200000003,1.860000014,8.600000381,46,0.899999976,61,0,361
1071,÷«Óã£¨ÅÖÍ·Óã£¬°Ú¼ÑÓã£¬»¨öãÓã£©,61,100,76.5,15.30000019,2.200000048,0,4.699999809,34,0.039999999,0.109999999,2.799999952,2.650000095,60.59999847,82,0.800000012,61,0,112
1072,ÓãÆ¬¸É,100,303,20.20000076,46.09999847,3.400000095,0,22,0,0.109999999,0.389999986,5,0.879999995,2320.600098,106,4.400000095,61,0,307
1073,Óã×Ó½´£¨´óÂé¹þÓã£©,100,252,49.40000153,10.89999962,16.79999924,0,14.39999962,111,0.330000013,0.189999998,0.5,12.25,0,23,2.799999952,61,0,486
1074,ööÓã£¨°×ÑÛÀâÓã£©,57,118,75.30000305,18.89999962,4.800000191,0,0,0,0.02,0.129999995,2.299999952,3.339999914,71.40000153,19,0.5,61,0,99
1075,÷®Óã£¨ºì÷®Óã£©,57,99,77,18.60000038,2.599999905,0,0.200000003,206,0.079999998,0,0,3.549999952,110,34,0,61,0,102
1076,°öÈâ,63,71,80.80000305,15,0.899999976,0,0.800000012,283,0.01,0.219999999,0.400000006,0,6.099999905,190,50,62,0,148
1077,ºÓÏº,86,84,78.09999847,16.39999962,2.400000095,0,0,48,0.039999999,0.029999999,0,5.329999924,138.8000031,325,4,63,0,240
1078,½­Ïº£¨ÕÓÏº£©,100,87,77,10.30000019,0.899999976,0,9.300000191,102,0.039999999,0.119999997,2.200000048,11.30000019,0,78,8.800000191,63,0,116
1079,»ùÎ§Ïº,60,101,75.19999695,18.20000076,1.399999976,0,3.900000095,0,0.02,0.07,2.900000095,1.690000057,172,83,2,63,0,181
1080,ÁúÏº,46,90,77.59999847,18.89999962,1.100000024,0,1,0,0,0.029999999,4.300000191,3.579999924,190,21,1.299999952,63,0,121
1081,Ã÷Ïº,57,85,79.80000305,13.39999962,1.799999952,0,3.799999952,0,0.01,0.039999999,4,1.549999952,119,75,0.600000024,63,0,273
1082,ÌÁË®Ïº£¨²ÝÏº£©,57,96,74,21.20000076,1.200000048,0,0,44,0.050000001,0.029999999,0,4.820000172,109,403,3.400000095,63,0,264
1083,Ïº»¢£¨ÅýÅÃÏº£©,32,81,80.59999847,11.60000038,1.700000048,0,4.800000191,0,0.039999999,0.039999999,0.899999976,3.180000067,136.6000061,22,1.700000048,63,0,177
1084,ÏºÃ×£¨º£Ã×£©,100,195,37.40000153,43.70000076,2.599999905,0,0,21,0.01,0.119999997,5,1.460000038,4891.899902,555,11,63,0,525
1085,ÏºÄÔ½´,100,100,58.40000153,15.19999981,4.300000191,0,0,0,0,0.289999992,3.799999952,1.779999971,1790,667,8.699999809,63,0,249
1086,ÏºÆ¤,100,153,42.40000153,30.70000076,2.200000048,0,2.5,19,0.02,0.140000001,3.099999905,0.920000017,5057.700195,991,6.699999809,63,0,428
1087,Ð·£¨º£Ð·£©,55,95,77.09999847,13.80000019,2.299999952,0,4.699999809,30,0.01,0.100000001,2.5,2.99000001,260,208,1.600000024,63,0,125
1088,Ð·£¨ºÓÐ·£©,42,103,75.80000305,17.5,2.599999905,0,2.299999952,389,0.059999999,0.280000001,1.700000048,6.090000153,193.5,126,2.900000095,63,0,267
1089,Ð·£¨¾áÔµÇàÐ·£¬ÇàÐ·£©,43,80,79.80000305,14.60000038,1.600000024,0,1.700000048,402,0.02,0.389999986,2.299999952,2.789999962,192.8999939,228,0.899999976,63,0,119
1090,Ð·£¨Ëó×ÓÐ·£©,49,95,77.5,15.89999962,3.099999905,0,0.899999976,121,0.029999999,0.300000012,1.899999976,4.559999943,481.3999939,280,2.5,63,0,142
1091,Ð·Èâ,100,62,84.40000153,11.60000038,1.200000048,0,1.100000024,0,0.029999999,0.090000004,4.300000191,2.910000086,270,231,1.799999952,63,0,65
1092,²Ë×ÑÓÍ,100,899,0.100000001,0,99.90000153,0,0,0,0,0,0,60.88999939,7,9,3.700000048,81,0,0
1093,²èÓÍ,100,899,0.100000001,0,99.90000153,0,0,0,0,0,0,27.89999962,0.699999988,5,1.100000024,81,0,0
1094,´óÂéÓÍ,100,897,0.300000012,0,99.90000153,0,0,0,0,0,0,8.550000191,1.5,15,3.099999905,81,0,0
1095,¶¹ÓÍ,100,899,0.100000001,0,99.90000153,0,0,0,0,0,0,93.08000183,4.900000095,13,2,81,0,0
1096,»¨ÉúÓÍ,100,899,0.100000001,0,99.90000153,0,0,0,0,0,0,42.06000137,3.5,12,2.900000095,81,0,0
1097,ºúÂéÓÍ,100,900,0,0,100,0,0,0,0,0,0,389.8999939,0.600000024,3,0.200000003,81,0,0
1098,»ìºÏÓÍ£¨²Ë+×Ø£©,100,895,0,0,99.90000153,0,1,0,0,0.090000004,0.100000001,12.05000019,10.5,75,4.099999905,81,0,0
1099,¿û»¨×ÑÓÍ,100,899,0.100000001,0,99.90000153,0,0,0,0,0,0,54.59999847,2.799999952,2,1,81,0,0
1100,À±½·ÓÍ,100,900,0,0,100,0,0,0,0,0,0,87.23999786,0,0,0,81,0,0
1101,ÃÞ×ÑÓÍ,100,899,0.100000001,0,99.80000305,0,0.100000001,0,0,0,0,86.44999695,4.5,17,2,81,0,0
1102,Å£ÓÍ£¨Á¶£©,100,898,0.200000003,0,99.69999695,0,0.100000001,89,0,0.029999999,0.200000003,4.599999905,0,0,0,81,0,135
1103,Å£ÓÍ,100,835,6.199999809,0,92,0,1.799999952,54,0,0,0,0,9.399999619,9,3,81,0,0
1104,É«À­ÓÍ,100,898,0.200000003,0,99.80000305,0,0,0,0,0,0,24.01000023,5.099999905,18,1.700000048,81,0,0
1105,Ñ¼ÓÍ£¨Á¶£©,100,897,0.300000012,0,99.69999695,0,0,71,0,0,0,0,0,0,0,81,0,83
1106,ÑòÓÍ,100,824,4,0,88,0,8,33,0,0,0,1.080000043,13.19999981,0,1,81,0,0
1107,ÑòÓÍ£¨Á¶£©,100,895,0.100000001,0,99,0,0.899999976,0,0,0,0,0,0,0,0,81,0,107
1108,ÓñÃ×ÓÍ,100,895,0.200000003,0,99.19999695,0,0.5,0,0,0,0,51.93999863,1.399999976,1,1.399999976,81,0,0
1109,Ö¥ÂéÓÍ£¨ÏãÓÍ£©,100,898,0.100000001,0,99.69999695,0,0.200000003,0,0,0,0,68.52999878,1.100000024,9,2.200000048,81,0,0
1110,ÖíÓÍ£¨Î´Á¶£©,100,827,4,0,88.69999695,0,7.199999809,89,0,0,0,21.82999992,138.5,0,2.099999905,81,0,0
1111,ÖíÓÍ£¨Á¶£¬´óÓÍ£©,100,897,0.200000003,0,99.59999847,0,0.200000003,27,0.02,0.029999999,0,5.210000038,0,0,0,81,0,93
1112,×ØéµÓÍ,100,900,0,0,100,0,0,0,0,0,0,15.23999977,1.299999952,0,3.099999905,81,0,0
1113,°¬ÎÑÎÑ,100,190,52.09999847,4.300000191,0,0.289999992,43.09999847,0,0.02,0.039999999,0.600000024,0.189999998,1.700000048,19,0.5,71,0,0
1114,°×Ë®ÑòÍ·,100,193,61.90000153,22.39999962,11,0,1.200000048,13,0,0.280000001,1.399999976,0.870000005,899.4000244,41,5.400000095,71,0,591
1115,°åÓÍËÖ±ý,100,362,27.39999962,7.599999905,14.89999962,0,49.40000153,40,0.109999999,0.150000006,0.600000024,2.210000038,324,14,2.200000048,71,0,49
1116,±ý¸É£¨VC±ý¸É£©,100,572,5.5,10.80000019,39.70000076,0.300000012,42.90000153,0,0.079999998,0.039999999,1.600000024,4.269999981,113.5,0,1.899999976,71,0,81
1117,±ý¸É£¨ÄÌÓÍ£©,100,429,6.5,8.5,13.10000038,1,69.19999695,95,0.090000004,0.02,3.599999905,7.230000019,196.3999939,49,2.099999905,71,0,81
1118,±ý¸É,100,433,5.699999809,9,12.69999981,1.100000024,70.59999847,37,0.079999998,0.039999999,4.699999809,4.570000172,204.1000061,73,1.899999976,71,0,81
1119,±ý¸É£¨²¹Ñª±ý¸É£©,100,452,4.099999905,11.80000019,14.69999981,0.400000006,68,0,0,0,0,0,177.3999939,76,9.600000381,71,0,81
1120,±ý¸É£¨¸ßµ°°×±ý¸É£©,100,448,5.599999905,11,16.20000076,1.5,64.5,77,0.129999995,0.050000001,5.5,6.75,104.6999969,111,3.700000048,71,0,81
1121,±ý¸É£¨Ç¿»¯Ð¿£¬¸»Ð¿±ý¸É£©,100,444,3.299999952,11,13.30000019,1.100000024,70.09999847,13,0.079999998,0.039999999,1.700000048,8.479999542,231.1000061,144,2.200000048,71,0,81
1122,±ý¸É£¨ÇúÆæ±ý£©,100,546,1.899999976,6.5,31.60000038,0.200000003,58.90000153,0,0.059999999,0.059999999,1.299999952,6.039999962,174.6000061,45,1.899999976,71,0,81
1123,±ý¸É£¨¾üÓÃÑ¹Ëõ£©,100,457,5.400000095,7.900000095,17.79999924,1.200000048,66.40000153,0,0.109999999,0.029999999,5.099999905,0.629999995,320.1000061,149,3.900000095,71,0,81
1124,±ý¸É£¨¶ùÍ¯ÓªÑø±ý¸É£©,100,446,3.900000095,10.80000019,12.89999962,0.300000012,71.80000305,0,0,0,0,0,107.4000015,136,5.400000095,71,0,81
1125,±ý¸É£¨¸ÆÄÌ±ý¸É£©,100,444,3.299999952,8.399999619,13.19999981,0.899999976,73,0,0.059999999,0.029999999,1.100000024,1.669999957,112.1999969,115,3.5,71,0,81
1126,±ý¸É£¨ËÕ´ò£©,100,408,5.699999809,8.399999619,7.699999809,0,76.19999695,0,0.029999999,0.01,0.400000006,1.00999999,12.19999981,0,1.600000024,71,0,81
1127,±ý¸É£¨Î¬·ò±ý¸É£©,100,528,10.30000019,5.400000095,35.20000076,0.5,47.5,0,0.150000006,0.219999999,1.399999976,0.709999979,281.7999878,58,2.400000095,71,0,81
1128,½Û×ÓÒûÁÏ£¨¹ÌÌå£©,100,391,2.200000048,0.200000003,0,0,97.5,0,0.07,0.050000001,0.800000012,0,10.69999981,54,0.200000003,85,63,0
1129,éÙ×ÓÖ­,100,119,70.09999847,0,0.100000001,0,29.60000038,2,0,0,0,0,18.60000038,4,0.100000001,85,2,0
1130,¿É¿É·Û,100,320,7.5,24.60000038,8.399999619,14.30000019,36.5,22,0.050000001,0.159999996,1.399999976,6.329999924,23,74,1,85,0,0
1131,ÂóÈé¾«,100,429,2,8.5,9.699999809,0,77,113,0.050000001,0.300000012,0.699999988,0.439999998,177.8000031,145,4.099999905,85,0,0
1132,â¨ºïÌÒ¾«,100,390,2.200000048,0.400000006,0,0,97.09999847,0,0.090000004,0.109999999,0.5,0,2.200000048,28,1.600000024,85,0,0
1133,ÇÉ¿ËÁ¦¶¹ÄÌ,100,39,90.40000153,2.900000095,0.5,0,5.900000095,0,0.01,0.029999999,0.200000003,6,25.39999962,17,0.400000006,85,0,0
1134,ÆûË®£¨³ÈÖ­ÆûË®£©,100,20,94.90000153,0,0,0,0,10,0,0.02,0,0,8.100000381,10,0.100000001,85,0,0
1135,ÆûË®£¨ÄûÃÊÆûË®£©,100,38,90.5,0,0,0,9.5,0,0,0,0,0,3.299999952,9,0,85,0,0
1136,ÆûË®£¨ÌØÖÆ£©,100,42,89.5,0,0,0,10.5,7,0,0.029999999,0.699999988,0,5.800000191,8,0.100000001,85,0,0
1137,ÆûË®£¨ÌØÖÆÄûÃÊÆûË®£©,100,50,87.5,0,0,0,12.5,0,0.209999993,0,0,0,4.400000095,8,0.100000001,85,0,0
1138,É³¼¬¹ûÖ­,100,44,87.5,0.899999976,0.5,1.700000048,8.899999619,0,0,0,0,0,5.400000095,10,15.19999981,85,8,0
1139,É½é«¾§,100,386,3.599999905,0.100000001,0.200000003,0,95.90000153,0,0.319999993,1.340000033,0.600000024,0,57.70000076,37,1.700000048,85,0,0
1140,ÉñÁ¦±¦,100,68,83.40000153,0.800000012,0.600000024,0,14.89999962,50,0.01,0,0.300000012,0,10.69999981,42,0,85,0,0
1141,ËáÃ·¾§,100,394,1.200000048,0.200000003,0,0,98.40000153,0,0.209999993,0.689999998,0.200000003,0,11.5,29,6.800000191,85,5,0
1142,Î¬¶û¿µÔË¶¯ÒûÁÏ,100,45,88.90000153,0,0.100000001,0,11,0,0.050000001,0.02,0,0,5,6,0,85,0,0
1143,ÏÊ½Û¾§,100,385,3.700000048,0.300000012,0,0,95.90000153,0,0.109999999,0.090000004,0.300000012,0,6.199999809,24,0.5,85,18,0
1144,ÏÊéÙÖ­£¨Ö½ºÐ£©,100,30,92.5,0.100000001,0,0,7.400000095,3,0.039999999,0,0,0,4.199999809,7,0.100000001,85,0,0
1145,Ï²µÃÀÖ,100,60,85.80000305,2.900000095,0.800000012,0,10.19999981,31,0.01,0,0.300000012,0,24.79999924,36,0,85,0,0
1146,Ï²ÀÖ£¨ÈéËáÒûÁÏ£©,100,53,86.80000305,0.899999976,0.200000003,0,11.80000019,2,0.01,0.02,0,2.809999943,53.79999924,14,0.100000001,85,0,0
1147,ÐÓÈÊÂ¶,100,46,89.69999695,0.899999976,1.100000024,0,8.100000381,0,0,0.02,0,0,9.199999809,4,0,85,1,0
1148,Ñ©¸â£¨Ë«°ô£©,100,137,69.69999695,2.299999952,3.599999905,0,23.89999962,45,0.01,0.02,0.100000001,0.779999971,51.09999847,100,0.800000012,85,0,38
1149,×ÏÑ©¸â,100,228,59.40000153,2.599999905,13.69999981,0,23.60000038,26,0.01,0.029999999,0.200000003,4.46999979,65.90000153,168,0.800000012,85,0,52
1150,°×É°ÌÇ,100,400,0,0,0,0,99.90000153,0,0,0,0,0,0.400000006,20,0.600000024,83,0,0
1151,°×ÌÇ£¨Ãà°×ÌÇ£©,100,396,0.899999976,0.100000001,0,0,98.90000153,0,0,0,0.200000003,0,2,6,0.200000003,83,0,0
1152,±ùÌÇ,100,397,0.600000024,0,0,0,99.30000305,0,0,0.029999999,0,0,2.700000048,23,1.399999976,83,0,0
1153,²ÊÇòÌÇ,100,396,1,0,0,0,99,0,0,0,0,0,9.699999809,12,0.800000012,83,0,0
1154,·äÃÛ,100,321,22,0.400000006,1.899999976,0,75.59999847,0,0,0.050000001,0.100000001,0,0.300000012,4,1,83,3,0
1155,ºìÌÇ,100,389,1.899999976,0.699999988,0,0,96.59999847,0,0.01,0,0.300000012,0,18.29999924,157,2.200000048,83,0,0
1156,½ºÄ·ÌÇ,69,368,7.699999809,0.100000001,0,0,91.90000153,0,0.039999999,0.07,0.5,0,0,22,0,83,0,0
1157,ÁÎ»¨ÌÇ,100,392,7,7.199999809,14,11.5,59.29999924,0,0.109999999,0.059999999,1.899999976,4.340000153,36.5,243,0,83,0,0
1158,ÂíÌãÈíÌÇ,100,359,10.10000038,0.100000001,0,0,89.59999847,0,0.039999999,0.02,0.200000003,0,0,26,1.100000024,83,0,0
1159,ÃÞ»¨ÌÇ,100,321,19.5,4.900000095,0,0,75.30000305,0,0.039999999,0.01,0.300000012,0,94.59999847,19,0,83,0,0
1160,Ã×»¨ÌÇ,100,384,7.300000191,3.099999905,3.299999952,0.300000012,85.5,0,0.050000001,0.090000004,2.5,2.160000086,43.40000153,144,5.400000095,83,0,0
1161,ÄÌÌÇ,100,407,5.599999905,2.5,6.599999905,0,84.5,0,0.079999998,0.170000002,0.600000024,0,222.5,50,3.400000095,83,0,0
1162,ÅÝÅÝÌÇ,68,360,9.699999809,0.200000003,0,0,89.80000305,0,0.039999999,0.090000004,0.5,0,20.60000038,6,0,83,0,0
1163,ÇÉ¿ËÁ¦,100,586,1,4.300000191,40.09999847,1.5,51.90000153,0,0.059999999,0.079999998,1.399999976,1.620000005,111.8000031,111,1.700000048,83,0,0
1164,ÇÉ¿ËÁ¦£¨¾ÆÐ¾£©,100,400,13.80000019,1.299999952,12,0.400000006,71.80000305,0,0.059999999,0.340000004,0.200000003,2.640000105,35.59999847,128,2.299999952,83,0,0
1165,ÇÉ¿ËÁ¦£¨Î¬·ò£¬Öì¹ÅÁ¦Íþ»¯£©,100,572,2.099999905,8.199999809,38.40000153,1.200000048,48.5,0,0.079999998,0.07,0.400000006,11.65999985,111.1999969,61,5.5,83,0,0
1166,É½é«Çò,100,369,6.599999905,0.5,0,0.899999976,91.69999695,0,0.039999999,0,0.699999988,0,160.3999939,58,2.299999952,83,0,0
1167,Ë®¾§ÌÇ,100,395,1,0.200000003,0.200000003,0.100000001,98.09999847,0,0.039999999,0.050000001,0,0,107.8000031,0,3,83,0,0
1168,ËáÈýÉ«ÌÇ,100,397,0.699999988,0,0.400000006,0,98.40000153,0,0,0,0.100000001,0,154.6999969,10,2.299999952,83,0,0
1169,ËÖÌÇ,100,436,3.299999952,6,13.89999962,4,71.59999847,0,0.100000001,0.039999999,3.5,4.849999905,45,186,6,83,0,0
1170,ÏÊÌÒ¹ûÖ­ÌÇ,100,397,0.400000006,0,0.200000003,0,98.80000305,32,0,0.050000001,2.299999952,0,172.1000061,14,1.899999976,83,0,0
1171,Ö¥ÂéÄÏÌÇ,100,538,4.199999809,4.800000191,35.59999847,4.699999809,49.70000076,0,0.129999995,0.100000001,2.099999905,4.360000134,33.5,0,10.30000019,83,0,0
1172,µí·Û£¨²Ï¶¹£¬´ó¶¹µí·Û£©,100,341,14.10000038,0.5,0,0.5,84.80000305,0,0.039999999,0,0,0,18.20000076,36,2.299999952,11,0,0
1173,ÂíÁåÊí·Û£¨ÍÁ¶¹·Û£©,100,337,12,1.200000048,0.5,1.399999976,82,0,0.079999998,0.059999999,1.100000024,0,4.699999809,0,10.69999981,11,0,0
1174,µí·Û£¨ÍÅ·Û£¬ÜÍ·Û£©,100,346,12.60000038,1.5,0,0.800000012,85,0,9.010000229,0,0.200000003,0,13.30000019,34,3.599999905,11,0,0
1175,µí·Û£¨ÓñÃ×£©,100,345,13.5,1.200000048,0.100000001,0.100000001,84.90000153,0,0.029999999,0.039999999,1.100000024,0,6.300000191,18,4,11,0,0
1176,·ÛÆ¤,100,64,84.30000305,0.200000003,0.300000012,0,15,0,0.029999999,0.01,0,0,3.900000095,5,0.5,11,0,0
1177,·ÛË¿,100,335,15,0.800000012,0.200000003,1.100000024,82.59999847,0,0.029999999,0.02,0.400000006,0,9.300000191,31,6.400000095,11,0,0
1178,·ÛÌõ,100,337,14.30000019,0.5,0.100000001,0.600000024,83.59999847,0,0.01,0,0.100000001,0,9.600000381,35,5.199999809,11,0,0
1179,Á¹·Û,100,37,90.5,0.200000003,0.300000012,0.600000024,8.300000191,0,0.02,0.01,0.200000003,0,2.799999952,9,1.299999952,71,0,0
1180,´×,100,31,90.59999847,2.099999905,0.300000012,0,4.900000095,0,0.029999999,0.050000001,1.399999976,0,262.1000061,17,6,82,0,0
1181,¶¹°ê½´£¨À±ÓÍ¶¹°ê½´£©,100,184,47.90000153,7.900000095,5.900000095,2.200000048,24.79999924,0,0.039999999,0.25999999,1.299999952,18.20000076,2201.5,66,9.899999619,82,0,0
1182,¶¹°ê½´,100,178,46.59999847,13.60000038,6.800000191,1.5,15.60000038,0,0.109999999,0.460000008,2.400000095,0.569999993,6012,53,16.39999962,82,0,0
1183,¶¹ôù£¨ÎåÏã£©,100,244,22.70000076,24.10000038,0,5.900000095,36.79999924,0,0.02,0.090000004,0.600000024,40.68999863,263.7999878,29,3.700000048,82,0,0
1184,»Æ½´£¨´ó½´£©,100,131,50.59999847,12.10000038,1.200000048,3.400000095,17.89999962,13,0.050000001,0.280000001,2.400000095,14.11999989,3606.100098,70,7,82,0,0
1185,»¨Éú½´,100,594,0.5,6.900000095,53,3,22.29999924,0,0.01,0.150000006,2,2.089999914,2340,67,7.199999809,82,0,0
1186,½´ÓÍ,100,63,67.30000305,5.599999905,0.100000001,0.200000003,9.899999619,0,0.050000001,0.129999995,1.700000048,0,5757,66,8.600000381,82,0,0
1187,½´ÓÍ£¨¶¬¹½£©,100,38,75.19999695,3.5,0.100000001,0,5.900000095,0,0.01,0.170000002,1.100000024,0,2057,18,1.299999952,82,0,0
1188,½´ÓÍ£¨¶àÎ¶£©,100,86,58.20000076,7.800000191,0.400000006,0,12.89999962,0,0,0,1.5,0,4050,79,4.5,82,0,0
1189,½´ÓÍ£¨¸ß¼¶£©,100,71,67.5,8.399999619,0.200000003,0,9,0,0.01,0.050000001,1.5,0,4056,30,3,82,0,0
1190,½´ÓÍ£¨ÈýÏÊ£©,100,41,74.30000305,3.400000095,0.100000001,0,6.599999905,0,0,0.170000002,0.800000012,0,2462,58,1.700000048,82,0,0
1191,½´ÓÍ£¨Èý¼¶£©,100,40,74.19999695,6.800000191,0.400000006,0,2.400000095,0,0.01,0.02,0,0,1903,14,2,82,0,0
1192,½´ÓÍ£¨É¹ÖÆ£©,100,71,64.59999847,9.399999619,0.600000024,0,6.800000191,0,0,0.02,2.200000048,0,3836.300049,47,7,82,0,0
1193,½´ÓÍ£¨ÌØÄ¸£©,100,55,70.80000305,6.699999809,0,0.100000001,7.099999905,0,0.090000004,0.050000001,0,0,4580,33,3.900000095,82,0,0
1194,½´ÓÍ£¨Î¶¾«£©,100,51,71.59999847,6.900000095,0.100000001,0,5.699999809,0,0.039999999,0.050000001,3.799999952,0,5843.200195,589,3.799999952,82,0,0
1195,½´ÓÍ£¨Ò»¼¶£©,100,66,64.80000305,8.300000191,0.600000024,0,6.900000095,0,0.029999999,0.25,1.700000048,0,4861.100098,27,7,82,0,0
1196,½´ÓÍ£¨ÓÍ¸à£©,100,99,54.70000076,13,0.699999988,0,10.19999981,0,0.079999998,0.050000001,2.299999952,0,7700,46,8.600000381,82,0,0
1197,½æÜÔ,100,476,7.199999809,23.60000038,29.89999962,7.199999809,28.10000038,32,0.170000002,0.379999995,4.829999924,9.829999924,7.800000191,656,17.20000076,82,0,0
1198,¾Â²Ë»¨£¨ëç£©,100,15,79,1.299999952,0.300000012,1,1.799999952,28,0.039999999,0.059999999,0.699999988,0.25,5184,76,5.300000191,82,0,0
1199,À±½´£¨¶¹°êÀ±½´£©,100,59,64.5,3.599999905,2.400000095,7.199999809,5.699999809,417,0.02,0.200000003,1.5,13.61999989,1268.699951,207,5.300000191,82,0,0
1200,À±½´£¨Âé£©,100,135,52.29999924,5.800000191,5.099999905,5,16.39999962,37,0,0.159999996,2,0.980000019,3222.5,186,13,82,0,0
1201,À±½´£¨Å£ÈâÀ±½´£©,100,127,59,9.699999809,6.099999905,1.100000024,8.300000191,99,0,0.25999999,3.099999905,2.900000095,3037.5,65,8.5,82,0,0
1202,À±½´£¨Û¯ÏØÀ±½´£©,100,89,51.40000153,4,1,8.880000114,15.89999962,173,0.039999999,0.219999999,2.099999905,8.329999924,5658.100098,106,11.80000019,82,0,0
1203,À±½´£¨ËâÈØ£©,100,88,59.20000076,4.800000191,0.600000024,3.700000048,15.89999962,162,0.029999999,0.100000001,0.899999976,16.28000069,3236.300049,71,11,82,0,0
1204,À±½´£¨ÏãÓÍÀ±½´£©,100,54,71.30000305,2.099999905,3.599999905,6.400000095,3.400000095,350,0,0.159999996,1.5,2.619999886,1491.900024,10,12.80000019,82,0,0
1205,À±½·½´£¨À±½·ºý£©,100,31,71.19999695,0.800000012,2.799999952,2.599999905,0.600000024,132,0.01,0.090000004,1.100000024,2.869999886,8027.600098,117,3.799999952,82,0,0
1206,ÌðÃæ½´,100,136,53.90000153,5.5,0.600000024,1.399999976,27.10000038,5,0.029999999,0.140000001,2,2.160000086,2097.199951,29,3.599999905,82,0,0
1207,Î¶¾«,100,268,0.200000003,40.09999847,0.200000003,0,26.5,0,0.079999998,0,0.300000012,0,21053,100,1.200000048,82,0,0
1208,ÑÎ,100,0,0.100000001,0,0,0,0,0,0,0,0,0,25127.19922,22,1,82,0,0
1209,Ö¥Âé½´,100,618,0.300000012,19.20000076,52.70000076,5.900000095,16.79999924,17,0.159999996,0.219999999,5.800000191,35.09000015,0,1170,9.800000191,82,0,0
1210,²ÏÓ¼,100,230,57.5,21.5,13,0,6.699999809,0,0.07,2.230000019,2.200000048,9.890000343,140.1999969,81,2.599999905,62,0,155
1211,¼×Óã,70,118,75,17.79999924,4.300000191,0,2.099999905,139,0.07,0.140000001,3.299999952,1.879999995,96.90000153,70,2.799999952,62,0,101
1212,ÀÏÊóÈâ,100,131,79.09999847,17.20000076,6.900000095,0,0,10,0.029999999,0.140000001,6.699999809,2.809999943,71.80000305,8,2.400000095,62,0,75
1213,Éß£¨Ë®Éß£©,22,90,77.69999695,14.39999962,1,0,5.900000095,32,0.119999997,0.340000004,9.100000381,0.529999971,85.80000305,57,1.5,62,0,80
1214,Éß£¨ÈýË÷ÏßÉß£©,27,81,80.30000305,20.10000038,0.100000001,0,0,0,0.02,0.079999998,3.900000095,0.569999993,104.4000015,41,2.200000048,62,0,50
